id,analyzed_experiment_pk,set_voltage,set_amperage,Delta_f_Hz,Delta_f_Hz_err,Delta_kappa_Hz,Delta_kappa_Hz_err,kappa_c_Hz,kappa_c_Hz_err,f_c_Hz,f_c_Hz_err,J_Hz,J_Hz_err,a0_value,a0_err,phi_rad,phi_rad_err,nu_minus_mean_data_Hz,nu_minus_err_low_data_Hz,nu_minus_err_high_data_Hz,nu_plus_mean_data_Hz,nu_plus_err_low_data_Hz,nu_plus_err_high_data_Hz
174,2,-1.03,-0.013,-7496.021230697632,1534.9120370704584,-186093.96939287672,2344.851263952562,2030298.5208699892,2179.6918917704775,6007106724.448766,729.2505719987074,1045000,0,87311700148685.73,144994597411.67673,0,0,6007105145.753248,6007104337.585742,6007105948.102512,,,
175,2,-1.02,-0.013,12184.459794998169,1342.4338097878676,-191368.39192541083,2052.826661119903,2059711.5767375515,2182.5775053612288,6007110428.455592,728.723868189968,1045000,0,88240788764865.16,130616817208.59251,0,0,6007111469.356573,6007110726.460999,6007112210.628444,,,
176,2,-1.01,-0.013,2981.0568656921387,1597.6747850447027,-207407.3637489346,2453.234629195793,2054273.4057588824,2200.7572516390733,6007103161.437769,735.0961690189007,1045000,0,89799333621523.92,141600217660.3595,0,0,6007103438.748049,6007102678.9768505,6007104183.782988,,,
177,2,-1,-0.013,930.9405918121338,1404.904665816019,-231427.52349441836,2157.4032810046306,2045111.0021158892,2224.340816372201,6007094143.280986,743.4728863690536,1045000,0,90652551349581.3,152192624134.54315,0,0,6007094237.8223095,6007093479.337095,6007094985.177877,,,
178,2,-0.99,-0.013,-6405.385356903076,1841.2021625040632,-248020.30167303258,2841.7658083601186,2035851.5359619,2350.723937376915,6007090261.176511,786.2279377281113,1045000,0,92033073359024.45,167293319191.52618,0,0,6007089474.271568,6007088657.682025,6007090276.774686,,,
179,2,-0.98,-0.013,-2626.18012714386,1598.5329738693415,-232451.99946964672,2462.6768828849213,2052492.3397460887,2189.963513872051,6007086227.861575,731.6321035325914,1045000,0,89812888961831.3,159871312316.10416,0,0,6007086004.5268345,6007085245.605482,6007086754.432779,,,
180,2,-0.97,-0.013,-2891.623885154724,1686.3668750976133,-256440.50585760188,2603.103654099801,2033704.478967387,2283.461871419013,6007088788.478162,763.8479487277796,1045000,0,91571483425334.48,165906067728.49738,0,0,6007088428.6202,6007087635.981883,6007089219.3794365,,,
181,2,-0.96,-0.013,-7696.606688499451,1599.5541291875877,-275614.56679555704,2474.855075453795,2020245.6832530885,2074.100264587004,6007091754.778703,694.4425282426412,1045000,0,90357547788917.77,152039234645.28152,0,0,6007090631.786183,6007089902.298082,6007091365.436921,,,
182,2,-0.95,-0.013,-2256.224021911621,1587.542255663409,-276711.740493002,2455.69754828905,2040728.945067601,2317.2843890296426,6007094632.636942,774.7708163016778,1045000,0,91618551835233.53,162791638270.04376,0,0,6007094413.800714,6007093631.041458,6007095194.763661,,,
183,2,-0.94,-0.013,-9736.054386138916,1726.0650969505575,-298568.8720527437,2681.5381640011974,2028305.3908683846,2243.7271637871295,6007100978.460275,750.7959453531993,1045000,0,90181429640254.92,158846507942.86475,0,0,6007099884.161182,6007099115.870648,6007100658.229783,,,
184,2,-0.93,-0.013,125.14002704620361,1709.1978448775187,-297242.25895296165,2657.135066435441,2041980.3470265486,2258.8898281710494,6007104372.743916,755.1503520084534,1045000,0,90415539576601.84,158862014014.48593,0,0,6007104374.860136,6007103610.2950945,6007105147.403796,,,
185,2,-0.92,-0.013,2791.4531927108765,1675.3770018346647,-322455.5714910149,2609.3611410439325,2024053.0919521605,2255.526390591963,6007113409.548539,754.9200701325716,1045000,0,89668021171384.75,151620984209.34656,0,0,6007113717.048433,6007112942.886828,6007114490.779591,,,
186,2,-0.91,-0.013,7762.527225494385,1700.4935578205607,-341665.46511601924,2658.6528133487163,2020970.3350063257,2151.020901035308,6007111969.566635,720.0982973462259,1045000,0,90344700878718.08,152750760323.90503,0,0,6007112797.691272,6007112047.019983,6007113535.505549,,,
187,2,-0.9,-0.013,4871.808101654053,1666.2320250590813,-332572.5001492766,2607.102495523437,2051417.745352211,2162.506697562138,6007097604.260213,722.4801090388895,1045000,0,91879701416839.6,149112217874.8874,0,0,6007097884.492793,6007097139.961503,6007098606.869996,,,
188,2,-0.89,-0.013,-5284.128613471985,1575.5964406167175,-365134.5451688296,2467.326363964449,2017622.2327175997,2150.326863720281,6007089407.41438,720.0990524627382,1045000,0,92908413009501.77,171272866816.83597,0,0,6007088857.8304825,6007088136.345868,6007089588.284725,,,
189,2,-0.88,-0.013,-11108.205626487732,1773.7107719724133,-358206.2575968746,2786.4011295374735,2039106.9253878952,2172.8866429706395,6007082799.611233,726.6060568532943,1045000,0,93913453696517.33,176533595055.93863,0,0,6007082019.489661,6007081271.247118,6007082762.005172,,,
190,2,-0.87,-0.013,-1119.2571878433228,1774.4147801719935,-375329.44260687707,2793.308651392378,2029912.777164638,2151.9592912886733,6007088884.678542,720.0449364674794,1045000,0,93893896573014.3,166969495049.53308,0,0,6007088788.455669,6007088070.374952,6007089506.655717,,,
191,2,-0.86,-0.013,-12879.769150733948,1775.5475570929846,-394058.9691156773,2799.864504697557,2021575.068659319,2219.3351685567104,6007095338.715373,742.9918635379134,1045000,0,93021603751959.34,175298172546.66876,0,0,6007094211.17521,6007093453.226946,6007094956.518036,,,
192,2,-0.85,-0.013,-8169.73122215271,1781.3410256030907,-390147.41474009794,2813.7563554492913,2045599.5238060295,2214.935780140626,6007095751.947425,740.2994853350884,1045000,0,94533580286950.84,176144179499.1221,0,0,6007095317.16657,6007094586.659278,6007096053.619561,,,
193,2,-0.84,-0.013,-15182.854758262634,1796.7532776408732,-416954.00501935347,2844.8724950322685,2019271.1817613435,2194.647684321746,6007103898.106451,734.8152769274712,1045000,0,92176893917129.97,175980558978.46207,0,0,6007102633.460075,6007101888.476294,6007103376.358578,,,
194,2,-0.83,-0.013,-17077.667763710022,1861.2580377334914,-419587.2864120919,2955.7547037062777,2033019.1997593204,2145.1335393044765,6007103944.889724,717.5639963758829,1045000,0,91500641163190.48,184903283704.60086,0,0,6007102856.398229,6007102128.381304,6007103578.320697,,,
195,2,-0.82,-0.013,4941.566721916199,1818.836129287633,-431216.297228495,2885.776168179213,2020880.8743114343,2259.157708955144,6007112522.884958,756.3019086584497,1045000,0,90784977630185.34,152957401826.18756,0,0,6007112916.368339,6007112158.574362,6007113675.747767,,,
196,2,-0.81,-0.013,-12340.55387020111,1989.6341610058068,-458570.72728988936,3182.9515084166514,2044042.6391822707,2331.322457574945,6007112063.58883,779.2259853939315,1045000,0,95769278419990.94,204559385613.31067,0,0,6007111498.145761,6007110701.711857,6007112289.5253105,,,
197,2,-0.8,-0.013,-8289.257905006409,1893.4367160018762,-470945.1889835942,3029.227436412499,2017331.4761965286,2162.161247601257,6007103495.376333,724.0346672293257,1045000,0,94806554554484.58,178534352260.68875,0,0,6007102903.222593,6007102164.904125,6007103624.838667,,,
198,2,-0.79,-0.013,-1952.4827890396118,1533.3969016388025,-485412.3073587518,2443.572369485391,2014782.7561534895,2168.519479328677,6007094196.227974,726.3174836974753,1045000,0,93701153972817.84,167548008236.1202,0,0,6007094057.648972,6007093341.925386,6007094781.162577,,,
199,2,-0.78,-0.013,2022.5916032791138,1732.6765085038928,-476592.35714981135,2769.5813001172005,2043996.8320560006,2326.7695640616857,6007086017.450593,777.7933888386013,1045000,0,97539717372543.1,164485577195.6506,0,0,6007086111.284557,6007085329.821146,6007086885.048354,,,
200,2,-0.77,-0.013,-7442.492709159851,1815.16306344661,-493135.1655377158,2914.1577077075276,2024098.3525833522,2155.1848573521097,6007087177.435606,721.4146457624889,1045000,0,97418253020599.62,213838936959.74405,0,0,6007086708.375746,6007085983.890883,6007087437.87806,,,
201,2,-0.76,-0.013,-15785.75745677948,1978.5663353107736,-499576.2873945673,3188.5425989620007,2026995.5495119535,2123.225889334487,6007089031.858463,710.5717379090967,1045000,0,97836557241656.38,227515921922.8835,0,0,6007088134.249592,6007087416.061207,6007088858.433414,,,
202,2,-0.75,-0.013,-7981.704930305481,1970.4007547048216,-499520.78174500086,3175.7189827931434,2051100.4514371653,2329.892880882563,6007091164.73969,778.440428100827,1045000,0,99876370076905.17,221245950192.2414,0,0,6007090887.501798,6007090110.204653,6007091677.445486,,,
203,3,-1.0228,-0.0153,3107836.058169365,930.5144690899734,43809.49146312039,1324.2804958943568,920919.0961632122,2464.0712446226303,6007430763.626951,865.0057073999187,1125000,0,2663597430747231,22027392083132.586,3.14159265358979,0,6004883721.24888,6004882067.807002,6004885380.071684,6006838710.1245985,6006837610.401665,6006839829.863255
204,3,-1.0228,-0.01529,3108095.833129883,942.5309635267573,476.6552124323207,1341.2601958236871,914779.9017724178,2494.489504250318,6007423556.0704,875.8233329357012,1125000,0,2934329614988670.5,12855797610140.406,3.14159265358979,0,6004899559.315846,6004897742.328186,6004901365.210205,6006839094.990725,6006837968.419003,6006840217.844889
205,3,-1.0228,-0.01528,3098242.6746902466,946.0672757978606,-3290.0645818500197,1346.20316936854,917664.8865523881,2473.783672764725,6007417922.399912,868.5157911009418,1125000,0,2935934736450913,12353991273164.072,3.14159265358979,0,6004909806.223514,6004907993.806017,6004911640.258734,6006830324.760267,6006829242.168809,6006831424.968826
206,3,-1.0228,-0.01527,3078569.1253738403,951.6459347552004,2323.6759319368866,1354.2383226491702,933391.5249462783,2434.0289387670555,6007413155.310466,854.2764445136501,1125000,0,2910244911571361,14618512660082.65,3.14159265358979,0,6004931104.556853,6004929242.776406,6004932961.996352,6006814741.607908,6006813630.825754,6006815850.033345
207,3,-1.0326,-0.01526,3055941.981185913,990.3863375662983,-14517.920577149955,1408.638743873329,919013.2193894086,2451.2436374292065,6007408290.488274,860.6049368126842,1125000,0,2989283893800664.5,11774617128458.4,3.14159265358979,0,6004963910.17198,6004961961.982082,6004965865.009566,6006808912.926755,6006807804.601965,6006810035.394725
208,3,-1.0326,-0.01525,3058194.864537239,940.3396032749906,4246.470684610482,1337.7404374137775,921148.4386625937,2390.9724917220888,6007405385.885507,839.4135550074564,1125000,0,3041361398412601,15146319704371.56,3.14159265358979,0,6004945964.496671,6004944172.735683,6004947738.776502,6006803183.514159,6006802097.865699,6006804287.952849
209,3,-1.0326,-0.01524,3073122.5747680664,980.3384674880843,4964.613228916773,1395.2902533850356,927501.520774848,2588.9229203618843,6007404808.48254,908.7846809954959,1125000,0,3211162899250490.5,13593465456326.977,3.14159265358979,0,6004926816.652486,6004924940.343166,6004928751.1533375,6006805730.31607,6006804576.219479,6006806902.988536
210,3,-1.0573,-0.01523,2969995.986756325,920.10736040782,25801.912785053428,1309.6531453825116,934611.9410702178,2424.3251826649935,6007399776.399983,850.8868074617535,1125000,0,2995776201290169,16919893676562.992,3.14159265358979,0,6005047032.895847,6005045182.500172,6005048923.652196,6006758756.666119,6006757585.808567,6006759925.650828
211,3,-1.0695,-0.01522,3029788.473801613,1093.3120116505954,10693.067283616227,1554.1932404976424,940192.5827499452,2436.346353603823,6007403516.861278,854.9881608278704,1125000,0,3330100377155076.5,10437141727762.451,3.14159265358979,0,6004982245.419073,6004980179.228127,6004984321.056804,6006785762.293551,6006784602.378874,6006786910.712248
212,3,-1.0695,-0.01521,3004956.142808914,1153.8187827144102,20409.39001400338,1639.8095421725213,942678.0917408422,2469.9810325851727,6007427313.87985,866.6682125978269,1125000,0,3180934099951576,15069821147599.627,3.14159265358979,0,6005033223.530629,6005031061.483232,6005035356.82278,6006798254.808559,6006797029.195313,6006799484.17673
213,3,-1.0385,-0.0152,2990928.005457878,1047.9057770587997,39890.4978666862,1490.5254442537002,938675.4337970981,2550.351432753432,6007404583.955954,895.0232446809473,1125000,0,2835854887220271.5,19665592129574.44,3.14159265358979,0,6005015571.444576,6005013562.601697,6005017595.805884,6006767759.493986,6006766511.064411,6006768982.185527
214,3,-1.0385,-0.01519,2981157.9183797836,1018.4899851924602,-2378.8517522864277,1448.4749681356188,915986.1692040609,2524.1660094941853,6007402722.120998,886.2813378571454,1125000,0,2878389434800021,14732195980131.105,3.14159265358979,0,6005049889.189248,6005047803.736244,6005051971.2768755,6006776583.305676,6006775375.730546,6006777800.498464
215,3,-1.0385,-0.01518,2966769.421307564,1023.0601261611425,-2170.064296209137,1455.3118109463821,926815.2798279462,2550.9523344400627,6007399730.921616,895.484635650615,1125000,0,3163818237907429.5,25443500621022.484,3.14159265358979,0,6005069382.592557,6005067275.34832,6005071485.04138,6006765366.705216,6006764125.207251,6006766605.096115
216,3,-1.0656,-0.01517,2968325.3561201096,1142.337818558416,10768.561996001576,1623.4388642707268,928292.2346066884,2515.4663454511947,6007403719.385647,882.9872127134934,1125000,0,3413561975802049.5,11041461936001.781,3.14159265358979,0,6005062117.050258,6005059876.15348,6005064370.073319,6006766909.096859,6006765680.46773,6006768131.997205
217,3,-1.0656,-0.01516,2979305.7283706665,1143.2667668263657,5848.910820068326,1624.968102923099,927967.418535664,2548.7065235476807,6007418544.159751,894.6161214675085,1125000,0,3127068650492984,13920657458753.654,3.14159265358979,0,6005065493.778849,6005063317.651866,6005067698.110095,6006786880.634017,6006785636.530398,6006788130.138104
218,3,-1.0416,-0.01515,2927400.289042473,1035.4616214096684,35618.19410192623,1473.3090153414248,929601.7376777201,2637.608062836646,6007429068.978021,925.7528412374763,1125000,0,2723961453937732.5,16277034891998.002,3.14159265358979,0,6005126018.918083,6005123919.059341,6005128122.057195,6006770182.589998,6006768847.731541,6006771518.079431
219,3,-1.0328,-0.01514,2949265.7823610306,982.3817062609136,15097.560202180757,1397.892583321958,940036.8462286065,2468.8455657710947,6007418879.523499,866.3488502202123,1125000,0,3131835556911174,16153899300051.068,3.14159265358979,0,6005103293.663568,6005101280.57531,6005105339.69589,6006770373.065665,6006769157.675033,6006771592.037374
220,3,-1.0328,-0.01513,2949225.1690216064,992.3210566445623,-447.3158626894583,1412.0738001066902,928639.5398731771,2554.485121951338,6007413994.13328,896.6453396388497,1125000,0,3117861808164096.5,12171802321150.297,3.14159265358979,0,6005107098.48743,6005105018.314212,6005109217.577653,6006772108.766426,6006770898.382848,6006773324.723976
221,3,-1.0328,-0.01512,2923802.443206787,1022.6225363644357,4295.025676262972,1455.4887271596378,927154.7336807154,2703.1180172849085,6007410740.256901,948.8584865593509,1125000,0,3057429850882500,14304239105927.207,3.14159265358979,0,6005135077.852097,6005132882.34151,6005137283.3011875,6006758158.929996,6006756820.232207,6006759501.134528
222,3,-1.0328,-0.01511,2900190.5553178787,966.2013397218885,5102.891956911713,1374.9929614065973,920425.842010437,2554.9891981985975,6007406803.842499,897.0057856055527,1125000,0,2960749734274123.5,14351598871667.941,3.14159265358979,0,6005161783.725149,6005159700.308914,6005163874.019102,6006746269.785027,6006744966.938262,6006747562.191574
223,3,-1.0268,-0.0151,2892811.6753845215,933.4139801179919,10419.19091427693,1328.6084109110375,933573.7846099075,2461.649848883019,6007401746.994411,864.0011403507887,1125000,0,2917694113842015,14585359057475.541,3.14159265358979,0,6005166567.738363,6005164566.101001,6005168592.180852,6006732817.403114,6006731544.998537,6006734097.825377
224,3,-1.0268,-0.01509,2887889.1781892776,965.2015376171994,1422.987458709802,1373.8208793649642,931442.6517023767,2547.271398647479,6007401107.109028,894.0971974932586,1125000,0,2968776165987706.5,14152382567697.404,3.14159265358979,0,6005179805.771806,6005177703.092432,6005181938.618799,6006732971.192652,6006731678.970497,6006734234.884109
225,3,-1.0268,-0.01508,2870908.1942834854,925.2927895259713,985.2736317152157,1316.7297607732705,936101.4629535091,2366.0940664617506,6007398176.98069,830.4258599259049,1125000,0,3023712591644431,15979693333347.945,3.14159265358979,0,6005203021.598246,6005200894.0413065,6005205153.956127,6006721283.545975,6006720049.689535,6006722512.009561
226,3,-1.0452,-0.01507,2876038.3766355515,1023.1401439244636,-15505.136074576469,1455.3969545579137,935870.6702993237,2491.26071489489,6007395960.582957,874.3665251630579,1125000,0,3173013168236141,13208788842993.803,3.14159265358979,0,6005208430.841747,6005206078.457566,6005210784.810662,6006725883.143896,6006724595.623487,6006727174.928863
227,3,-1.0571,-0.01506,2887983.443698883,1484.5657398839105,-54393.26117348939,2107.884626897339,922442.8925029535,2593.9861844981197,6007407640.179032,910.6543104209666,1125000,0,3608376414539783.5,8868926686728.209,3.14159265358979,0,6005237461.3367405,6005233949.866881,6005240955.444272,6006756473.209404,6006755087.568213,6006757852.941818
228,3,-1.0571,-0.01505,2858427.7695856094,1134.6819066796452,-9466.180986040446,1612.859260213385,933681.717063651,2498.4373613667726,6007424470.079865,876.8409274724776,1125000,0,3288241192268481.5,10070482307913.906,3.14159265358979,0,6005256345.086506,6005253773.6904545,6005258911.025665,6006745690.850711,6006744316.401161,6006747051.683215
229,3,-1.0534,-0.01504,2837476.4277448654,977.5829051851373,21365.441876768367,1390.891388313674,933283.7678766456,2456.225954962106,6007427169.390488,862.0258365644546,1125000,0,2976261718939720.5,15334002299208.383,3.14159265358979,0,6005261660.149719,6005259505.959476,6005263858.979727,6006729540.091697,6006728169.931389,6006730902.687483
230,3,-1.0534,-0.01503,2822645.814318657,1070.0698406465706,3134.6330101081403,1521.6800664538277,931580.1164217816,2531.7485573088343,6007418663.768738,888.5919797811086,1125000,0,3160831548216839.5,12983865989002.852,3.14159265358979,0,6005290721.815387,6005288260.198878,6005293168.991888,6006719941.005747,6006718560.139373,6006721336.220484
231,3,-1.0534,-0.01502,2803838.6196699142,1093.6759994179224,3501.8229192587314,1555.3770023606005,932942.3053783962,2610.0813099124634,6007415443.871172,916.0677412422415,1125000,0,3102949051769743.5,11718050944127.074,3.14159265358979,0,6005315625.936839,6005313029.623126,6005318211.755068,6006706708.802673,6006705208.449974,6006708191.121116
232,3,-1.0412,-0.01501,2792289.4620523453,977.3495545886577,20665.452278718236,1390.62866527255,936165.23221156,2466.290714529796,6007411534.188519,865.5506209710928,1125000,0,2958082462424379.5,16696061530488.703,3.14159265358979,0,6005313420.8116455,6005311164.182719,6005315691.026333,6006689435.215211,6006687997.649984,6006690878.123449
233,3,-1.0412,-0.015,2788107.8826580048,1058.7353171487148,-3553.1814957292518,1505.9325662638498,927709.599099197,2604.3885983935634,6007409884.054098,914.1936141982335,1125000,0,3053198903935251.5,12105656820416.662,3.14159265358979,0,6005339404.222957,6005336808.652747,6005342040.07989,6006697234.627639,6006695786.0688925,6006698717.883342
234,3,-1.0412,-0.01499,2771264.1363019943,1010.1693732073726,1957.7382928913576,1437.3845158709278,922458.0335299947,2625.6756233034234,6007406685.2069235,921.7819606048549,1125000,0,3019742572287721,11308297190477.168,3.14159265358979,0,6005354421.675345,6005351899.68595,6005356930.757686,6006684861.701375,6006683332.804408,6006686381.609594
235,3,-1.0412,-0.01498,2754186.2581510544,963.9671305483171,3830.4685414868873,1371.4345858550057,935001.8946508069,2406.235699915951,6007402452.751685,844.522750642155,1125000,0,3000686500740088,14525949721251.668,3.14159265358979,0,6005379014.38755,6005376544.773389,6005381470.70958,6006665768.9243355,6006664337.909444,6006667216.289033
236,3,-1.0478,-0.01497,2743540.120464325,1018.6212179879268,-10699.901653723151,1448.8069609209788,913424.8849362886,2570.9018762705255,6007400599.031669,902.7469193092676,1125000,0,3331530369406637.5,18627167848363.75,3.14159265358979,0,6005402925.999917,6005400158.138782,6005405647.483552,6006671579.661082,6006670070.644199,6006673098.946616
237,3,-1.056,-0.01496,2716609.649263382,961.4780270821611,64485.61024903739,1367.82883293443,939405.4140941099,2400.3156690348656,6007399636.099318,842.3701121311205,1125000,0,2429746750330784.5,23843714300792.69,3.14159265358979,0,6005374658.067406,6005372516.6459055,6005376770.1703615,6006606277.409985,6006604429.331492,6006608110.132245
238,3,-1.056,-0.01495,2727264.1000270844,1093.2638704819617,-111.4119979137904,1554.2068535776698,939442.963950439,2447.8894496140488,6007417065.798368,859.0122781095067,1125000,0,3053594971158507,13739280077457.248,3.14159265358979,0,6005442699.834601,6005439858.767994,6005445527.296998,6006664392.369193,6006662779.601645,6006665993.956563
239,3,-1.056,-0.01494,2725013.7811670303,1049.3504059065372,-3215.863839413796,1491.7918368581284,936426.9251866629,2359.5034818446297,6007423750.323675,828.0322763282038,1125000,0,3144283779039354,11625315141677.584,3.14159265358979,0,6005455717.164083,6005452855.232047,6005458602.356304,6006672325.357792,6006670779.450542,6006673872.583995
240,3,-1.0468,-0.01493,2718887.212141037,991.7476191245731,15690.982474994671,1411.1940134493482,933323.3830030956,2522.6838535160873,6007421418.606418,885.3672347997647,1125000,0,2967762825177103,15125227165871.371,3.14159265358979,0,6005439395.478898,6005436802.811382,6005441963.121122,6006658173.362255,6006656521.516132,6006659810.469136
241,3,-1.0535,-0.01492,2710856.155388832,1010.572522770652,-10742.103795300936,1437.2711228471626,920857.2863110423,2479.328803941446,6007418054.831229,870.4016725752335,1125000,0,3188144701141559.5,10088117108341.229,3.14159265358979,0,6005477026.584348,6005474072.162365,6005479958.842254,6006667425.610897,6006665894.018714,6006668955.507114
242,3,-1.0499,-0.01491,2687075.1192379,1108.265641858821,-14305.271939562226,1575.6558420468675,927391.3716106653,2560.77032686256,6007413531.619024,898.8777512099247,1125000,0,3112352641462523.5,10008231642453.502,3.14159265358979,0,6005521177.613435,6005517766.356421,6005524570.147709,6006647360.635726,6006645642.582299,6006649057.692594
243,3,-1.0499,-0.0149,2671332.221684456,979.7059376370819,1650.8505007699714,1393.766674401346,928552.5993183986,2467.128776251358,6007400530.102639,866.0239013604374,1125000,0,3033941610323071,13100180244150.373,3.14159265358979,0,6005512218.5186405,6005509316.553711,6005515085.113814,6006614171.118818,6006612455.298102,6006615872.048218
244,3,-1.0499,-0.01489,2654951.035873413,997.1477266866175,-1830.4410992707126,1418.479685616278,923023.6641656789,2518.637348826523,6007398937.426144,884.2163623792952,1125000,0,2930658418047798.5,12994841003713.541,3.14159265358979,0,6005541757.927144,6005538584.9426365,6005544916.972062,6006605117.98057,6006603283.111033,6006606957.351941
245,3,-1.0499,-0.01488,2644350.288274765,963.5663763518992,-1361.6169168888591,1370.6327329868918,928509.339660753,2393.8913725193406,6007395225.417918,840.331309698533,1125000,0,3017825206171420,15883141477467.44,3.14159265358979,0,6005558556.361143,6005555458.440753,6005561675.9159155,6006590726.831268,6006588845.923254,6006592574.988181
246,3,-1.0788,-0.01487,2624231.587524414,1103.420578377037,-27305.932166392624,1568.5316675142878,919290.4565097333,2538.9122909173,6007397924.204811,891.4093655815292,1125000,0,3235963966165363.5,11653887248951.117,3.14159265358979,0,6005646323.971109,6005641545.018293,6005651103.709005,6006600372.942303,6006598492.473742,6006602239.372769
247,3,-1.0788,-0.01486,2577029.153804779,1192.5464268974392,9856.447463539545,1694.43580978811,937076.2334814764,2510.1267860417197,6007402521.736787,880.9446376120515,1125000,0,2820494316925905.5,14711664121780.629,3.14159265358979,0,6005674608.466156,6005670320.23336,6005678944.773793,6006520419.63096,6006517350.139363,6006523507.330209
248,3,-1.0708,-0.01485,2587994.2615184784,1145.4261478355031,13831.304537730233,1627.8500336668421,948724.689618881,2433.84745505919,6007407184.092175,853.9345793612266,1125000,0,2941418863909417,16102384896707.074,3.14159265358979,0,6005656583.966219,6005652633.535784,6005660585.380468,6006525471.196541,6006522448.702446,6006528462.142745
249,3,-1.0708,-0.01484,2615415.861189842,1094.6644464605222,6823.891034525237,1556.7487424901592,937709.9120789075,2581.291745187443,6007422286.47728,905.8441153235013,1125000,0,3226717489874511,12575024274389.93,3.14159265358979,0,6005628441.139162,6005624830.362047,6005632092.787273,6006582504.428654,6006580173.834344,6006584872.237612
250,3,-1.0524,-0.01483,2593981.2613105774,992.6236731064353,31129.290064683766,1412.70530148082,936447.1010010212,2563.974198934805,6007423809.345471,899.7875939879875,1125000,0,2718339005341861.5,15754877051859.008,3.14159265358979,0,6005628698.621388,6005625712.764839,6005631641.145502,6006535020.073463,6006531964.143305,6006538041.104917
251,3,-1.0524,-0.01482,2575086.806429863,1018.9442602722098,2028.0546089934069,1449.5846946284296,944296.8919609906,2475.498566082871,6007414446.00721,868.6133120695386,1125000,0,2956299168291658.5,14195091897644.129,3.14159265358979,0,6005710824.396171,6005706602.424209,6005714946.874276,6006535733.592296,6006533016.582668,6006538419.176759
252,3,-1.0524,-0.01481,2571179.3702077866,1000.4245778278697,7663.873276848928,1423.6582191504174,934563.771720672,2565.493435555401,6007411426.546803,900.3986917658386,1125000,0,2917670105215262,13710114601342.094,3.14159265358979,0,6005698064.853812,6005694134.576564,6005701961.078407,6006526934.791073,6006524124.725681,6006529704.2102785
253,3,-1.0438,-0.0148,2548240.8483810425,913.9193550964272,14762.268894927693,1300.7183309848563,943119.5422590224,2342.3226735462536,6007404558.6775255,821.9350396917903,1125000,0,2722028844281381.5,18370960404813.797,3.14159265358979,0,6005725793.3204775,6005722136.599716,6005729423.170562,6006472006.025621,6006468394.449816,6006475656.435077
254,3,-1.0367,-0.01479,2530403.927165985,951.0056255905641,12158.916004799365,1353.8381957929032,937014.9914057972,2529.4513935653263,6007401334.2852125,887.7315638633042,1125000,0,2766050931787642,17836319242780.527,3.14159265358979,0,6005761774.989589,6005757562.554428,6005765973.969832,6006450048.046924,6006445612.870872,6006454458.928391
255,3,-1.0429,-0.01478,2518169.9063186646,986.2595406577121,-10095.06257225119,1403.5075871041379,923656.9290304598,2587.150463636385,6007400684.878975,908.2514633538844,1125000,0,2961360658097803.5,11563972434504.23,3.14159265358979,0,6005857640.861264,6005849376.155587,6005865839.548489,6006486398.374592,6006483251.043815,6006489615.911998
256,3,-1.0429,-0.01477,2522738.956240654,970.6216101827488,1471.6787434311118,1381.4104040291838,932479.588995443,2541.4478388386638,6007392983.040874,892.0568487592665,1125000,0,3002710846665594,12535212415979.246,3.14159265358979,0,6005798128.840159,6005792707.843016,6005803600.633188,6006457295.477283,6006453587.955539,6006461156.563129
257,3,-1.0429,-0.01476,2470519.5395708084,994.8244223809073,-2808.479098986136,1415.6904483546928,938397.3527273033,2541.8387972553783,6007391615.53516,892.0808228643283,1125000,0,2246356744314139.8,28516768336182.64,3.14159265358979,0,6006018033.98087,6005967996.154574,6006012537.751356,6006370333.241273,6006363142.199947,6006377419.589849
258,3,-1.0639,-0.01475,2442493.7285528183,1129.2203478950635,24029.90896222653,1604.5223638087505,933924.2402528609,2434.202815355065,6007394689.051109,854.3813106637681,1125000,0,2011397803457472.8,19339471686528.04,3.14159265358979,0,6005910253.332504,6005903960.441552,6005916607.233784,,,
259,3,-1.0639,-0.01474,2452288.509495735,1097.0696850137167,-3219.984264914412,1559.9347453100436,937716.1989536891,2539.1150528471367,6007410017.921607,891.0822146989967,1125000,0,2566932157809757,16320643971313.117,3.14159265358979,0,6006312025.296072,6006331951.687662,6006361431.6430025,6006327571.089578,6006317430.198311,6006337839.210107
260,3,-1.0639,-0.01473,2503093.7043819427,1149.966269375748,-7517.992881998012,1635.5563240410809,951866.2148436898,2654.574616905743,6007418396.909748,931.2726682232566,1125000,0,3132545237691995.5,15045246738820.285,3.14159265358979,0,6005948580.410231,6005927974.642167,6005959828.095831,6006459970.086671,6006455114.33002,6006464809.211546
261,3,-1.0533,-0.01472,2458370.075811386,1191.5154908184306,-13196.853342989809,1693.8252879281226,945198.4112797565,2606.8315294411955,6007418443.570578,914.6637752949616,1125000,0,2554768461228685.5,18265393828530.13,3.14159265358979,0,6006413214.483036,6006406347.223851,6006420000.750436,,,
262,3,-1.0454,-0.01471,2449178.117775917,991.9216453917601,13609.269966542313,1411.779580261078,952616.066170407,2502.182497271235,6007407215.426989,877.8317948126452,1125000,0,2364969244272825.5,18016357547802.613,3.14159265358979,0,6005961746.85869,6005953984.773753,6005969481.074925,,,
